license_,avg_violations,times_inspected
2368877.0,7.0,1
2470284.0,3.0,2
65262.0,0.0,1
2517778.0,0.0,1
2263913.0,11.0,1
2670676.0,11.0,1
2684167.0,6.0,1
1822499.0,6.0,1
2418239.0,0.0,1
79650.0,1.0,1
2004462.0,5.0,1
1122751.0,1.25,4
2646916.0,0.75,4
2469775.0,0.0,1
1044933.0,3.0,1
2652664.0,4.666666666666667,3
2368811.0,4.0,1
2658573.0,0.0,1
2642004.0,3.0,4
2658575.0,0.0,1
2641757.0,1.6666666666666667,3
2677435.0,0.0,1
2897.0,5.0,1
2589825.0,9.0,1
2549692.0,6.0,1
2522423.0,5.0,1
1963533.0,2.0,1
2496204.0,6.0,1
2677553.0,4.0,2
2368906.0,0.0,1
2658569.0,0.0,1
2658568.0,3.0,1
2528265.0,7.0,1
1304245.0,4.0,1
2511272.0,1.5,2
1470.0,5.666666666666667,3
2349092.0,9.5,2
21262.0,2.0,2
2032716.0,8.0,1
2446694.0,1.0,1
38483.0,4.0,1
19347.0,6.0,1
2433121.0,7.0,1
6539.0,2.0,1
2658570.0,0.0,1
2446407.0,13.0,3
2684331.0,4.0,2
2031962.0,1.5,2
2293013.0,9.0,1
1646219.0,17.0,1
2512007.0,1.0,1
2437850.0,12.5,2
2320043.0,0.0,1
2423902.0,11.2,5
2574400.0,4.666666666666667,3
2419371.0,8.0,1
1047362.0,7.0,1
2013410.0,5.0,2
2221641.0,4.0,1
2622408.0,5.0,1
2368572.0,3.5,2
2428508.0,3.0,1
1899278.0,6.0,1
2684074.0,3.0,1
2658456.0,5.0,2
1616423.0,4.0,1
2129489.0,4.0,3
1916161.0,4.0,2
2646493.0,3.0,1
1094878.0,4.5,2
2308079.0,5.5,2
2245884.0,5.0,1
2385635.0,4.0,1
2348658.0,0.0,1
2432389.0,0.0,2
2671125.0,1.0,2
2631070.0,3.0,3
2437279.0,14.0,1
2452122.0,3.8,5
1878871.0,4.0,1
2469387.0,4.0,1
2437682.0,3.0,2
43276.0,3.0,2
276.0,2.0,1
1676771.0,2.0,1
2437640.0,11.5,2
2348814.0,6.0,1
2289511.0,3.0,1
2626563.0,1.5,2
2684097.0,0.0,1
2684263.0,4.0,1
1801885.0,4.0,2
2670495.0,0.0,1
1300087.0,1.0,1
2320593.0,4.333333333333333,3
2288887.0,9.0,3
2292935.0,3.5,2
2505853.0,3.0,1
2631858.0,1.0,1
1593122.0,9.5,2
2622236.0,2.0,2
2021170.0,9.0,1
1227055.0,4.666666666666667,3
2522539.0,1.0,1
2048785.0,5.333333333333333,3
2129572.0,0.0,1
60184.0,6.0,1
1958864.0,9.333333333333334,3
1337.0,21.0,1
2368803.0,12.0,1
2064527.0,0.0,1
2550209.0,1.0,1
47165.0,10.5,2
2664686.0,4.0,1
2609722.0,0.5,2
2569307.0,4.0,2
2252378.0,4.666666666666667,3
2055074.0,4.5,2
2683476.0,5.0,1
2340941.0,0.0,1
2348486.0,8.0,1
1909010.0,4.0,4
1383921.0,3.0,1
1247283.0,10.0,1
2476940.0,11.5,2
2671810.0,1.0,1
2373869.0,1.0,1
1196614.0,2.6666666666666665,3
2384930.0,7.0,1
2601831.0,2.0,2
2231826.0,4.666666666666667,3
28484.0,7.0,1
2373749.0,3.0,1
77262.0,3.5,2
2535936.0,3.5,2
2579146.0,10.0,3
2659031.0,1.0,2
1649503.0,5.333333333333333,3
2663889.0,1.0,2
2659155.0,8.0,1
1904661.0,5.333333333333333,3
2163614.0,5.0,1
2641447.0,7.666666666666667,3
37086.0,8.0,2
84625.0,6.0,1
1299842.0,13.0,1
2555580.0,4.0,1
2446443.0,5.0,1
25159.0,4.25,4
2079750.0,2.0,1
1515568.0,0.0,2
2578523.0,8.0,1
2327382.0,6.0,1
44264.0,0.0,1
2621643.0,2.0,1
2042772.0,12.666666666666666,3
2443314.0,2.5,2
2683347.0,0.0,1
1875357.0,3.0,1
2550818.0,4.0,1
2404914.0,4.0,1
2008835.0,15.5,2
2464191.0,3.0,1
1000894.0,1.0,2
1122619.0,1.0,1
21126.0,0.0,1
2120075.0,16.0,1
10399.0,4.0,1
1740605.0,5.0,1
2404918.0,2.0,1
1479959.0,7.5,2
2099425.0,6.666666666666667,3
2464566.0,3.25,4
2665240.0,0.0,3
2458442.0,15.0,3
2665239.0,4.666666666666667,3
2678281.0,5.5,2
1954041.0,11.0,1
8069.0,6.0,1
2197093.0,1.3333333333333333,3
2631727.0,6.0,2
2684037.0,2.0,1
2469320.0,6.0,3
2314996.0,0.0,1
2411072.0,12.0,1
2326970.0,4.0,1
2245702.0,9.0,1
38805.0,8.0,2
10940.0,1.0,1
2215503.0,6.0,2
1802466.0,6.0,1
2129846.0,7.0,2
1492163.0,9.0,2
2157189.0,12.0,1
2683923.0,2.0,1
2630971.0,8.0,1
1998392.0,6.0,1
2245254.0,8.0,1
2671438.0,3.0,2
2309274.0,0.0,1
10947.0,7.75,4
2384973.0,1.5,2
1471047.0,5.0,1
2074594.0,10.0,1
1741697.0,0.0,1
78579.0,12.0,1
2652665.0,3.6666666666666665,3
1382022.0,4.5,2
1596802.0,10.0,1
2470418.0,19.25,4
2373905.0,10.666666666666666,3
2398661.0,2.0,1
22899.0,7.0,1
2405948.0,3.0,1
1800376.0,9.5,2
2231682.0,0.0,1
23619.0,9.0,1
2469556.0,6.0,1
12690.0,15.0,1
2569252.0,17.5,2
2683750.0,2.0,2
2570059.0,11.0,2
1932046.0,7.0,1
2583939.0,0.0,1
2283297.0,15.5,2
2601152.0,6.0,1
2064460.0,4.5,2
2108163.0,10.0,1
1246771.0,2.0,3
1980306.0,1.5,2
66197.0,9.0,1
2452439.0,4.6,5
2492535.0,0.0,1
2488598.0,16.0,2
2333586.0,0.0,1
2512025.0,1.0,1
2658519.0,7.0,1
87036.0,3.0,1
2021552.0,2.0,2
2646104.0,3.0,3
2354522.0,15.0,1
2595999.0,0.0,1
1647713.0,2.5,2
2470291.0,8.0,1
1991275.0,4.5,2
2622213.0,5.0,2
2543316.0,3.0,2
2288846.0,16.5,2
39978.0,5.666666666666667,3
2671731.0,6.5,2
1766064.0,4.0,1
2663706.0,2.0,3
2659113.0,4.666666666666667,3
1869443.0,7.5,4
2321003.0,4.0,1
2670630.0,4.0,3
2303621.0,6.0,1
2627034.0,0.5,2
2423280.0,2.0,1
2616846.0,10.5,2
2152343.0,10.5,2
2637101.0,5.0,1
2677522.0,0.5,2
2432567.0,18.5,2
1425791.0,0.0,1
79354.0,0.25,4
1797801.0,10.0,1
2511248.0,11.0,2
2368744.0,4.0,1
2374778.0,3.0,1
2548699.0,7.0,1
2517730.0,6.0,1
2261756.0,12.0,1
2677831.0,4.666666666666667,3
1446770.0,13.0,1
1908435.0,13.0,1
2677521.0,0.5,2
2146811.0,4.0,2
2670820.0,0.0,2
2205217.0,5.0,1
64722.0,4.5,2
1096355.0,11.0,2
2511889.0,1.0,1
2068996.0,9.0,2
2084342.0,6.0,1
2677704.0,0.0,2
2671515.0,5.0,1
2385220.0,4.0,1
42878.0,8.5,2
2536487.0,4.0,1
2216060.0,2.0,1
2602073.0,1.0,1
2677233.0,1.0,1
2658415.0,3.25,4
68637.0,17.0,3
2397771.0,9.333333333333334,3
2215864.0,4.0,1
2677820.0,1.0,1
2304183.0,6.0,2
2528798.0,0.0,1
2677840.0,0.0,2
2288717.0,7.0,1
2293438.0,3.0,2
2617175.0,2.0,1
2511010.0,17.0,1
2492861.0,5.0,1
2517790.0,4.5,2
1845491.0,5.0,1
2588770.0,8.333333333333334,3
2411560.0,8.666666666666666,3
2677821.0,0.0,1
1069820.0,10.5,2
2563425.0,8.0,2
2405952.0,5.0,2
1768967.0,9.0,1
2373706.0,6.5,2
2671516.0,0.0,1
2483466.0,6.0,1
2626414.0,2.0,1
2463032.0,12.0,1
2542080.0,3.0,1
2094585.0,4.0,3
14627.0,4.0,2
2523040.0,4.5,2
2469898.0,11.0,1
34212.0,4.0,1
2664615.0,0.0,2
2583989.0,6.0,1
2670333.0,2.0,1
2617177.0,0.5,2
2064928.0,0.0,1
2564457.0,14.0,1
1904141.0,3.0,2
2262449.0,5.0,1
2350090.0,0.0,1
2232840.0,7.0,1
83340.0,8.0,1
2392096.0,8.0,1
2205620.0,0.0,1
1270938.0,4.0,1
71931.0,3.3333333333333335,3
1840645.0,5.0,1
2443147.0,11.0,2
2551616.0,4.5,2
2484004.0,0.0,1
1379731.0,7.333333333333333,3
2350089.0,11.0,1
2308213.0,6.0,2
2384884.0,7.0,3
78836.0,7.5,2
2659107.0,0.0,1
2652928.0,0.6666666666666666,3
2124427.0,2.0,4
2231591.0,1.0,1
25368.0,9.5,2
2350124.0,0.0,1
2447259.0,3.0,1
2683508.0,6.0,1
2623066.0,0.0,1
51858.0,0.0,2
29989.0,14.0,2
2616189.0,3.0,1
1846465.0,17.0,1
2215759.0,3.0,1
2665402.0,2.0,1
2483564.0,2.5,2
2469264.0,11.0,1
1991027.0,2.0,1
2683255.0,1.0,2
2677421.0,0.0,2
2202156.0,8.0,1
2262709.0,2.0,1
2069749.0,12.0,2
2163238.0,2.0,1
2664796.0,0.0,2
2677173.0,1.5,2
2130250.0,5.0,1
2476209.0,5.5,2
1489064.0,7.666666666666667,3
2683276.0,0.0,1
2263855.0,10.5,2
1817156.0,2.0,2
2601001.0,9.0,1
13440.0,2.5,2
2384976.0,1.0,1
2433076.0,12.0,1
2307811.0,4.75,4
2342341.0,3.0,1
2418748.0,0.0,1
2437391.0,3.3333333333333335,3
2589271.0,0.0,1
2048786.0,2.5,2
2216934.0,0.0,1
1379334.0,0.0,2
2278971.0,7.0,3
1619550.0,0.0,2
2048784.0,3.0,2
2202890.0,4.5,2
1553.0,9.0,2
2189389.0,15.0,1
1225507.0,17.0,1
2048777.0,2.5,2
2495844.0,14.0,1
2616624.0,0.0,1
2451874.0,20.333333333333332,3
1800742.0,5.0,1
2501165.0,2.5,2
2309205.0,3.25,4
1621205.0,7.0,1
2659159.0,11.0,1
1277068.0,1.0,1
2094115.0,0.0,1
2570038.0,0.0,1
2522033.0,0.0,1
2637117.0,2.5,2
2517264.0,5.0,2
1649695.0,4.0,1
23043.0,1.6666666666666667,3
41530.0,1.0,2
1819196.0,3.0,1
1677471.0,13.0,2
71458.0,3.5,2
2298574.0,10.0,2
2522260.0,9.0,2
13391.0,2.5,2
2269677.0,10.5,2
2677378.0,7.0,2
2657796.0,6.25,4
2636946.0,0.0,1
2600836.0,12.0,1
2279389.0,3.5,2
2683434.0,0.5,2
2438111.0,18.0,1
2671889.0,1.6666666666666667,3
2021084.0,0.0,1
2215633.0,4.0,2
2683660.0,2.0,1
2671063.0,0.0,1
27005.0,6.0,1
2665230.0,2.0,1
2564393.0,3.2,5
2363903.0,7.0,2
2359404.0,0.0,1
1898430.0,8.0,1
2283942.0,11.0,1
2608716.0,0.0,1
2153034.0,12.0,1
2616836.0,3.0,1
2138148.0,23.0,1
2677974.0,3.5,2
2470443.0,2.5,4
2354915.0,1.0,1
2626543.0,0.0,1
2298795.0,3.0,1
2215992.0,4.0,1
2424089.0,3.0,1
2677379.0,0.0,1
2102660.0,2.0,1
2198324.0,0.0,1
2589927.0,5.5,2
2578703.0,2.0,1
2109986.0,5.0,1
2534921.0,2.0,1
2215572.0,4.5,2
2560167.0,5.0,3
18365.0,2.0,1
2204252.0,3.0,1
2492444.0,2.6666666666666665,3
2363260.0,3.0,3
2354949.0,2.0,1
2069431.0,4.666666666666667,3
18578.0,7.0,2
1772290.0,3.0,1
2216862.0,2.0,1
1909350.0,5.0,1
2677133.0,3.0,2
73985.0,7.0,1
18271.0,8.5,2
1479950.0,7.5,2
2916086.0,0.0,1
15125.0,8.666666666666666,3
2374636.0,2.0,2
1243021.0,2.5,2
2163665.0,1.0,1
2578698.0,2.0,1
2583488.0,1.5,2
8600.0,3.3333333333333335,3
1197306.0,0.5,4
2202944.0,3.5,2
2163282.0,6.0,1
49081.0,4.5,2
1516927.0,3.5,2
1822716.0,5.0,1
70402.0,10.0,1
2319925.0,5.0,3
2617464.0,1.0,1
2404416.0,6.0,3
2374443.0,12.5,2
1192909.0,1.0,2
2600445.0,1.5,2
2670764.0,0.0,1
2084407.0,6.0,1
2298199.0,0.0,1
2379836.0,1.0,1
2215969.0,3.0,2
2621282.0,4.0,2
2641454.0,4.0,1
2205081.0,4.0,2
1445472.0,10.0,1
2397760.0,0.0,1
2042872.0,9.0,2
2307762.0,8.0,1
2398224.0,5.5,2
2488190.0,7.0,1
46817.0,11.0,1
3846.0,2.0,1
2442846.0,1.0,1
2671284.0,3.0,1
2578279.0,0.0,1
1798522.0,0.0,1
2437716.0,2.5,2
18779.0,12.0,1
2261715.0,0.0,1
2560129.0,0.0,2
1271831.0,2.25,4
2432907.0,9.666666666666666,3
2637315.0,2.0,1
2671764.0,3.0,1
2215899.0,1.0,1
2326923.0,0.0,1
2536548.0,0.0,2
2464567.0,2.0,1
2397858.0,2.0,2
2641455.0,0.0,1
2664549.0,0.0,1
2216104.0,3.0,3
2677729.0,1.0,1
1380.0,12.0,1
32111.0,8.0,1
2627213.0,0.0,2
2219945.0,9.666666666666666,3
2431697.0,4.0,1
2529837.0,1.0,2
2652768.0,0.0,2
2133766.0,4.0,1
2293205.0,6.0,2
2658033.0,3.3333333333333335,3
2683526.0,3.0,1
2418814.0,4.0,1
2049272.0,7.0,2
1821381.0,10.666666666666666,3
2664869.0,0.0,2
2240730.0,5.666666666666667,3
1544951.0,2.0,1
2083897.0,4.5,2
2078772.0,9.5,2
2283610.0,0.0,1
2570001.0,5.5,2
2398070.0,9.0,1
2549484.0,0.0,1
2652767.0,10.5,2
2595743.0,7.5,2
1697494.0,1.0,1
1224303.0,5.0,1
2423474.0,5.0,2
2059952.0,13.0,1
1969527.0,8.5,2
2142609.0,2.0,1
1883279.0,5.0,1
2636891.0,0.0,1
2678031.0,6.5,2
2678283.0,1.0,1
2601849.0,11.0,1
2218620.0,0.0,1
2469903.0,4.5,2
2262950.0,6.5,2
1677413.0,4.0,1
1916219.0,2.0,1
1954648.0,6.0,1
2221638.0,10.0,1
2522811.0,7.0,1
2493002.0,12.0,1
2289520.0,4.0,1
1300963.0,8.0,2
1647385.0,2.0,1
2451826.0,1.0,1
1118873.0,6.5,2
2574667.0,13.0,1
2658824.0,3.0,2
1334504.0,9.0,1
1649372.0,5.0,1
2137239.0,9.666666666666666,3
2671667.0,0.3333333333333333,3
1874133.0,16.0,1
2487933.0,1.5,2
1772039.0,7.5,2
1679820.0,3.6666666666666665,3
2511190.0,11.0,1
2074313.0,2.5,2
1845193.0,7.0,2
1915777.0,4.5,2
2341137.0,1.0,1
2021764.0,3.0,1
2632186.0,9.0,1
2671361.0,5.0,1
2476471.0,3.0,1
2475823.0,6.333333333333333,3
1682552.0,8.0,1
2443125.0,2.0,1
2653304.0,8.0,1
2084433.0,1.0,1
2677900.0,3.0,1
2678274.0,1.5,2
2595642.0,0.0,1
2658606.0,1.0,1
2385216.0,4.0,1
2299098.0,3.5,2
2536005.0,4.0,1
2665024.0,0.0,2
2368513.0,2.0,1
2511774.0,3.0,1
2630731.0,12.0,1
2678193.0,6.0,1
2517531.0,0.0,1
2398985.0,6.0,2
2164105.0,18.0,1
1196442.0,2.0,3
2008409.0,9.0,2
2476528.0,6.0,1
2671860.0,0.0,1
2391457.0,7.0,3
2658609.0,0.0,1
2665023.0,10.5,2
2657736.0,0.0,1
2534901.0,2.0,1
1898214.0,4.0,2
1273261.0,7.0,1
2517534.0,2.0,2
2658608.0,0.0,1
2657735.0,0.0,1
2594606.0,8.0,6
2535598.0,3.0,1
2671384.0,6.0,1
2653305.0,0.0,1
2615560.0,0.0,1
1985536.0,4.0,3
2378898.0,0.0,1
53791.0,4.666666666666667,3
2664795.0,8.0,1
2579274.0,7.0,1
2184394.0,1.5,2
2609051.0,11.0,2
2677617.0,0.0,2
2516599.0,0.3333333333333333,3
2385108.0,0.0,1
2469448.0,13.0,1
18698.0,2.0,1
39365.0,8.0,1
2179179.0,16.0,1
1120541.0,0.0,1
2616872.0,3.6,5
2542419.0,0.0,1
2328308.0,2.0,1
1574002.0,6.0,1
2555774.0,6.0,2
2678196.0,4.0,1
2204276.0,0.0,1
2469449.0,6.0,1
1574000.0,0.0,1
1574001.0,5.0,1
2215980.0,5.0,1
2664859.0,0.0,1
1515745.0,3.0,2
2184104.0,4.0,2
1963679.0,13.666666666666666,3
2185442.0,3.0,1
8741.0,8.0,2
2349545.0,7.0,1
2647298.0,1.5,2
2600682.0,19.5,2
2078712.0,0.0,1
2314109.0,5.0,1
2368584.0,0.0,1
2349672.0,2.5,2
2535330.0,13.5,6
2349994.0,6.0,1
1649568.0,3.0,1
2511087.0,1.3333333333333333,3
2452080.0,11.0,1
2064310.0,0.0,1
2658249.0,0.0,2
2647299.0,0.0,2
37621.0,8.0,1
2099528.0,5.0,1
15790.0,0.0,1
2060545.0,3.75,4
2218.0,8.0,1
2677644.0,1.0,1
2433019.0,1.6666666666666667,3
2390678.0,11.5,2
1488177.0,10.0,2
1843726.0,0.0,1
2623009.0,0.0,1
2671495.0,2.0,3
2583646.0,16.0,2
2574761.0,0.0,1
2423223.0,9.0,1
12766.0,0.0,1
1821706.0,3.0,2
1337815.0,7.0,1
2432878.0,2.3333333333333335,3
1898075.0,2.0,3
2304548.0,10.0,2
2657826.0,5.0,3
1372.0,3.5,2
2616615.0,5.0,1
34243.0,2.0,1
2652744.0,0.0,1
2578438.0,0.0,1
2583647.0,0.0,2
1868619.0,16.0,2
2063.0,6.333333333333333,3
2215509.0,0.0,1
2647808.0,4.5,2
2670313.0,0.0,1
1739121.0,0.0,1
2617025.0,2.0,1
2652745.0,0.0,1
2658006.0,0.0,1
2578439.0,3.0,1
2631290.0,1.6666666666666667,3
37844.0,2.0,1
2141409.0,10.333333333333334,3
2589996.0,4.0,2
2551389.0,4.0,2
2621536.0,2.0,1
2060250.0,0.0,1
2245828.0,2.0,1
2216017.0,11.5,2
2676963.0,1.0,1
2658005.0,6.0,1
2621537.0,2.0,1
2622405.0,9.0,1
2017764.0,11.0,1
2623008.0,6.0,1
1304489.0,4.5,2
2642344.0,1.0,2
2088498.0,9.0,1
44026.0,6.0,1
2677925.0,1.0,2
2652742.0,0.0,1
75380.0,2.0,1
2359949.0,10.0,1
2109080.0,8.0,1
1981781.0,0.0,1
1381720.0,4.0,1
21547.0,15.0,2
2506141.0,0.0,1
2298254.0,8.0,2
45189.0,1.75,4
2215957.0,1.0,1
1381606.0,6.0,1
40974.0,2.5,2
2483187.0,3.0,1
2583325.0,3.5,2
1649172.0,5.0,1
34777.0,4.5,2
2510745.0,3.0,2
2348754.0,1.5,2
80266.0,9.5,2
59789.0,15.0,1
2263375.0,0.0,1
2510746.0,0.0,2
1696430.0,3.0,2
2069755.0,2.3333333333333335,3
1069158.0,4.0,1
2676951.0,11.0,1
2483096.0,0.0,1
1334960.0,11.5,2
2665396.0,0.0,2
2609644.0,0.0,1
2411780.0,4.0,2
1225256.0,5.5,2
1352997.0,4.0,2
2516920.0,1.3333333333333333,3
2216026.0,1.0,1
2665394.0,0.0,2
2215611.0,9.0,1
2665395.0,0.0,2
1473589.0,5.0,1
2463388.0,3.0,1
2216081.0,5.5,2
2671520.0,5.333333333333333,3
1905245.0,8.0,2
2398351.0,18.0,2
2137377.0,11.0,1
2121306.0,10.5,2
2536038.0,3.0,1
1351624.0,10.0,1
2653276.0,7.0,2
2657752.0,7.5,2
2678204.0,4.0,1
1478885.0,3.6666666666666665,3
2074427.0,4.0,1
39117.0,4.0,1
1998619.0,2.5,2
83462.0,13.0,1
2220015.0,4.0,1
2215632.0,1.0,1
2428021.0,0.0,1
2319798.0,0.0,1
2279520.0,7.0,2
2202317.0,3.0,2
2664777.0,0.0,2
2476990.0,11.0,1
2632095.0,0.0,1
11854.0,0.0,1
2452240.0,2.0,2
1042664.0,9.0,3
2299448.0,2.0,1
2451522.0,9.0,3
2397077.0,15.0,1
41906.0,3.0,3
2664776.0,8.0,2
2565166.0,5.0,1
2631798.0,1.0,2
1968755.0,1.0,1
2298648.0,2.0,2
2428063.0,5.0,1
2615662.0,0.0,1
17340.0,9.0,2
2522268.0,5.0,1
2261728.0,2.0,1
2677687.0,7.0,1
50295.0,3.3333333333333335,3
2608325.0,5.0,1
2477008.0,0.0,3
2037056.0,2.8,5
2215661.0,3.0,1
2647864.0,0.0,1
2523540.0,4.333333333333333,3
1143865.0,4.0,1
2528957.0,5.0,2
2487937.0,3.0,1
2608891.0,3.0,1
2608326.0,4.0,1
2446366.0,1.0,1
2615661.0,2.0,1
1443887.0,0.5,2
2677784.0,3.0,1
2622153.0,8.0,1
2678078.0,1.0,1
2589611.0,5.0,1
2216103.0,2.0,1
25252.0,11.0,1
2021688.0,9.0,2
2437297.0,6.0,2
2664786.0,0.0,1
2262582.0,0.0,2
42492.0,0.6666666666666666,3
2677654.0,3.5,2
2621794.0,5.0,1
2677128.0,4.0,1
2278775.0,11.0,1
3845696.0,0.0,1
2263714.0,4.25,4
2601664.0,0.0,1
2292977.0,0.0,1
1975876.0,1.0,1
2487935.0,4.0,1
2670654.0,3.0,1
2677336.0,3.0,1
2368806.0,3.0,1
2542182.0,1.0,1
2114917.0,1.0,1
2487934.0,5.0,1
2529105.0,0.0,3
2621797.0,0.0,1
1226628.0,19.0,1
1801636.0,3.0,2
2542181.0,0.0,1
2197036.0,4.0,1
2670805.0,8.5,2
1963864.0,0.0,1
2423478.0,12.0,1
33196.0,2.0,2
2009262.0,7.0,1
2167555.0,7.5,2
24227.0,3.0,1
1332360.0,4.0,1
3742.0,2.5,2
1650212.0,4.0,1
1144384.0,3.0,1
2205115.0,0.0,1
2457878.0,4.5,2
2215801.0,3.0,1
2263880.0,3.0,1
15783.0,0.0,1
2677526.0,1.5,2
1868489.0,6.0,2
1848375.0,5.0,1
23126.0,4.0,1
2595277.0,8.0,1
2157629.0,8.0,1
2627373.0,6.0,2
2463600.0,11.333333333333334,3
2615760.0,4.0,1
15153.0,8.0,3
1922096.0,3.0,2
2511561.0,11.0,1
1594765.0,4.5,2
2443459.0,0.0,1
2245461.0,12.0,1
2245322.0,0.0,1
43932.0,3.0,1
2671508.0,0.5,2
2263322.0,1.0,1
2379666.0,4.5,2
1933841.0,6.5,2
2184968.0,8.0,1
2432721.0,4.0,1
2517046.0,8.0,1
2320481.0,7.333333333333333,3
2501822.0,0.0,1
2528567.0,0.0,1
1999183.0,9.0,1
2384966.0,3.0,1
33440.0,3.0,1
2298934.0,3.6666666666666665,3
2601016.0,7.0,1
36411.0,14.0,1
2079020.0,5.0,2
30598.0,4.333333333333333,3
2340288.0,3.0,1
2483879.0,0.0,1
2590051.0,4.5,2
2189538.0,6.0,1
2564899.0,5.0,2
1798044.0,8.5,2
1272424.0,6.0,1
66911.0,5.0,4
2398073.0,4.0,1
1092445.0,8.0,1
2202147.0,7.0,2
1594197.0,18.0,1
2677302.0,1.0,2
2320601.0,3.0,2
2664715.0,3.0,2
34039.0,0.0,1
2622234.0,4.5,2
2368968.0,8.5,2
2622608.0,2.5,2
2158119.0,10.0,1
2253109.0,0.0,1
2671214.0,2.0,2
1224221.0,6.0,1
49184.0,14.0,1
2588731.0,6.0,1
15888.0,9.0,1
2004216.0,17.0,2
1986222.0,0.0,1
2207938.0,7.5,2
2528402.0,7.0,1
10235.0,5.0,1
2348564.0,3.0,1
59263.0,2.5,2
26358.0,0.0,1
2565184.0,6.0,1
40624.0,2.0,1
2565064.0,0.5,2
1848386.0,4.0,1
2021600.0,10.0,1
2205116.0,7.0,1
2216151.0,6.0,1
2204143.0,4.0,1
2677407.0,9.5,2
2289515.0,4.5,2
2215839.0,0.0,1
2600635.0,7.0,1
2601471.0,6.0,1
2483753.0,6.0,4
2464706.0,2.5,2
1942304.0,2.0,2
2008956.0,3.0,1
72439.0,12.0,2
2677608.0,8.5,2
1273135.0,2.75,4
1043.0,0.0,2
2461683.0,3.0,1
2216173.0,0.0,1
17938.0,15.0,1
2457652.0,1.0,1
1575716.0,4.5,2
1649163.0,6.0,1
2354911.0,12.0,1
2670491.0,4.5,2
2488623.0,2.0,2
2658556.0,3.0,3
1770566.0,6.0,1
2299436.0,0.0,1
1245191.0,11.0,2
2017431.0,4.5,2
2447190.0,4.0,1
2320986.0,7.666666666666667,3
2595135.0,4.0,1
28475.0,2.5,2
15022.0,0.0,1
2641289.0,4.0,2
2013241.0,9.666666666666666,3
2008916.0,11.0,1
2677482.0,11.0,2
2565101.0,8.0,1
2418389.0,4.0,1
1572999.0,11.666666666666666,3
1800532.0,0.0,1
2215725.0,2.0,2
2511151.0,16.0,1
2398168.0,2.0,1
2298680.0,4.0,1
32261.0,14.0,1
75929.0,3.0,1
2588796.0,2.0,1
2542877.0,0.0,1
1543419.0,1.0,1
2516776.0,8.0,2
1648074.0,5.666666666666667,3
2630666.0,0.6666666666666666,3
2492018.0,0.0,1
2671708.0,2.0,1
1493675.0,5.0,1
2469936.0,14.5,2
1069067.0,7.5,2
2333907.0,2.0,2
2475884.0,2.6666666666666665,3
2574950.0,7.0,1
2626551.0,6.0,1
2431876.0,15.0,2
2578385.0,13.5,2
2658213.0,4.0,1
2677340.0,2.5,2
2555931.0,13.0,1
1044650.0,3.0,1
2549249.0,3.0,1
1444872.0,5.0,1
1868077.0,2.0,1
27508.0,1.0,2
2501540.0,13.5,2
59550.0,10.0,1
2185448.0,2.0,1
2595346.0,8.0,2
2535972.0,1.0,3
2626596.0,0.0,1
2484061.0,5.0,1
2204097.0,2.0,1
2663860.0,8.0,1
1926609.0,4.0,2
2141813.0,1.0,1
2671468.0,2.0,1
2464746.0,4.0,1
2309077.0,2.5,2
2419192.0,7.0,1
2677508.0,8.0,1
1166821.0,10.0,3
2670921.0,0.0,1
2670919.0,0.0,1
2663861.0,0.0,1
1382290.0,4.0,2
2676974.0,1.5,2
2551611.0,9.0,2
2641758.0,1.0,1
2658214.0,0.0,1
1598225.0,7.0,2
2658215.0,0.0,1
2670920.0,1.0,1
2484148.0,11.666666666666666,3
2621838.0,0.0,1
2442911.0,0.0,1
2665344.0,0.0,1
2626594.0,4.0,1
2151983.0,12.0,1
2659229.0,0.0,2
2621302.0,2.0,1
23610.0,3.0,1
2333469.0,10.0,1
2637111.0,3.0,1
2637113.0,0.0,1
2626202.0,10.5,2
2505968.0,2.0,3
12026.0,7.0,1
2578867.0,11.666666666666666,3
2405949.0,2.0,1
2215537.0,4.0,1
2555483.0,1.0,1
2549900.0,0.0,1
2665352.0,0.0,1
2549534.0,0.0,1
2659226.0,2.0,2
39807.0,4.0,1
2671454.0,3.6666666666666665,3
16986.0,7.0,1
1816604.0,3.0,1
2252841.0,3.0,2
1594852.0,12.0,1
2437087.0,9.5,2
2664640.0,2.0,1
30101.0,0.5,2
2658621.0,3.0,1
1140774.0,9.0,1
2523720.0,7.0,1
2658903.0,5.5,2
2677276.0,8.5,2
39623.0,8.0,4
2134168.0,4.666666666666667,3
2432857.0,0.0,1
2204191.0,5.0,1
2368358.0,0.0,1
1965180.0,0.0,1
2432672.0,1.5,2
2231918.0,7.5,2
2570129.0,0.0,1
2510903.0,5.4,5
2632336.0,2.5,2
2446541.0,3.0,2
1887616.0,0.0,1
2398535.0,8.333333333333334,3
2083412.0,0.0,1
2589366.0,6.0,1
2074515.0,6.0,3
1767620.0,5.0,1
7357.0,1.0,1
35448.0,4.5,2
2326936.0,3.0,1
2664977.0,4.25,4
2559447.0,0.0,1
2064183.0,16.0,1
1121147.0,2.6666666666666665,3
2277881.0,6.0,2
1804.0,6.0,1
2609244.0,4.0,1
54753.0,9.0,1
13801.0,2.0,1
2423715.0,8.0,1
2153455.0,4.0,1
2559448.0,0.0,1
2677000.0,4.0,1
2446542.0,2.0,2
1717263.0,6.5,2
